V4龙哥流畅,#genre# 
东森新闻台(B),P2p://generationnexxxt.com:19806/7bbf7bf4cb8f4a58893f6b5017a9fe05 
历史频道(B),P2p://generationnexxxt.com:19806/63e740392c4641cc9dab02d98b74782f 
爱尔达体育2台(B),P2p://generationnexxxt.com:19806/b63a56b3be724653802408c3b2044490 
爱尔达体育3台(B),P2p://generationnexxxt.com:19806/c34b66fc16df4781baceff8a2f6430e4 
TVBS(B),P2p://generationnexxxt.com:19806/be3d1c188f0c4b938ccfca04566b0fc1 
TVBS新闻台(B),P2p://generationnexxxt.com:19806/65fa6dc600095b662a8020fe14c65804 
年代新闻(B),P2p://generationnexxxt.com:19806/65fa6ea5000ec21a2a83897e03cd44bb 
非凡新闻台(B),P2p://generationnexxxt.com:19806/65fa6fc4000df93d2a87ea67255a50ce 
CCTV1,P2p://generationnexxxt.com:19806/f1e3bc8a344e49dab603272c8fd2641e 
CCTV2,P2p://generationnexxxt.com:19806/ce08ee69cea5402c99bf285704eac3e5 
CCTV3,P2p://generationnexxxt.com:19806/784f6703531044be9cee14b793948d30 
CCTV4,P2p://generationnexxxt.com:19806/50c3e18e04bf478db59251455cf3d309 
CCTV5,P2p://generationnexxxt.com:19806/7d00bdeddb6c422796e62ae9e8b9398d 
CCTV5+,P2p://generationnexxxt.com:19806/65a531aa00057c26dd8d1ccf196a034e 
CCTV6,P2p://generationnexxxt.com:19806/3ec70c48b2024e4f9210169aec2914c7 
CCTV7,P2p://generationnexxxt.com:19806/e70ef03e57794075962ec3960df5b167 
CCTV8,P2p://generationnexxxt.com:19806/65a52e1d00012b4cdd7f3cee366e723b 
CCTV9,P2p://generationnexxxt.com:19806/65a52e1d0007b3b6dd7f3e945c727248 
CCTV10,P2p://generationnexxxt.com:19806/65a52e1d000c0c0bdd7f3fad13ad7f10 
CCTV11,P2p://generationnexxxt.com:19806/65a52e1e0002f04bdd7f414333117e01 
CCTV12,P2p://generationnexxxt.com:19806/65a52e1e0008b4e1dd7f42ba38ef4a02 
CCTV13,P2p://generationnexxxt.com:19806/65a52dc0000d93bbdd7dd4d235813afb 
CCTV14,P2p://generationnexxxt.com:19806/65a52dc1000332e5dd7dd60b29277892 
CCTV15,P2p://generationnexxxt.com:19806/65a52dc10008dffbdd7dd78215274e95 
北京卫视,P2p://generationnexxxt.com:19806/8d7d0547db754c32bca6011693893b40 
天津卫视,P2p://generationnexxxt.com:19806/0d7fa1ec8c4348e29bc3f09a38ae3691 
河北卫视,P2p://generationnexxxt.com:19806/f0390f4cc1fa4b9991338bc6426deb17 
黑龙江卫视,P2p://generationnexxxt.com:19806/2f690600a9454710b15b0e90853268c3 
辽宁卫视,P2p://generationnexxxt.com:19806/4b1903b35f804f1180a4b346efbabfc9 
东方卫视,P2p://generationnexxxt.com:19806/10521db17e054dbeba85448ac091ae64 
江苏卫视,P2p://generationnexxxt.com:19806/13f3f27751184d95902e5c588264551e 
浙江卫视,P2p://generationnexxxt.com:19806/7bf4b3a65eaf421ab6d71bd8dcc4547a 
江西卫视,P2p://generationnexxxt.com:19806/d3548b106a7d45b4972427c3a75135ab 
山东卫视,P2p://generationnexxxt.com:19806/be77ccef4df042ab909e0a2586844431 
东南卫视,P2p://generationnexxxt.com:19806/00aae4669ca24ddabf43997323ceef8e 
湖北卫视,P2p://generationnexxxt.com:19806/7553b94400ac4d85b752579acb37c0ce 
湖南卫视,P2p://generationnexxxt.com:19806/45dc7947c5574ebfb0e68e5d0a537ed0 
深圳卫视,P2p://generationnexxxt.com:19806/b8c8ef10f65649c9a43388d771203f61 
广东卫视,P2p://generationnexxxt.com:19806/cf7073fbb4c5490a86aca002247700f9 
广西卫视,P2p://generationnexxxt.com:19806/eb435193f43d4c8ca09c9ce477d4d7b9 
重庆卫视,P2p://generationnexxxt.com:19806/c173700eaecc412695b37ac062b6abac 
云南卫视,P2p://generationnexxxt.com:19806/9203ba029385410793e3f2b7bffb3335 
星空卫视,P2p://generationnexxxt.com:19806/0b87528420394614b1016123ff4fda4c 
大湾区卫视,P2p://generationnexxxt.com:19806/587bc565d5a4413987fdce380a48a332 
珠江台,P2p://generationnexxxt.com:19806/a050c8e736174de681b13b8ebd2ce3c4 
快乐垂钓,P2p://generationnexxxt.com:19806/65a4f19a000ece67dc92e0b05e060435 
魅力足球,P2p://generationnexxxt.com:19806/ca7a1a18635e453a9a77e5fd5d425e89 
新视觉体育,P2p://generationnexxxt.com:19806/d75057c993f84e7c86f94e8f1e56ad24 
广东体育,P2p://generationnexxxt.com:19806/bb744a1252da46a6a2ae5546f4da7c72 
私人影院,P2p://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d 
Channel [V],P2p://generationnexxxt.com:19806/65938874000d6c7c9890150e746d4c5b 
CHC动作电影,P2p://generationnexxxt.com:19806/1b4ebad47ed94c6291646a4a5d1ff3b6 
广东影视,P2p://generationnexxxt.com:19806/f2dbc62d3b0b4af3ac2420174eadf202 
CHC高清电影,P2p://generationnexxxt.com:19806/02385419696a411db959037c2190cf11 
CHC家庭影院,P2p://generationnexxxt.com:19806/28fb3856055c452db8f17441c99f21cf 
五星体育,P2p://generationnexxxt.com:19806/663a34de000432d523a2c0c122532c89 
CCTV16,P2p://generationnexxxt.com:19806/65a614e0000be91ae104b1833fc057ba 
CCTV17,P2p://generationnexxxt.com:19806/65a614e00004fec6e104afbe58b32445 
湖南卫视(B),P2p://generationnexxxt.com:19806/d8ea1b07516449b6968c04b07cb188ea 
珠江台(B),P2p://generationnexxxt.com:19806/a25f500eaa204ab89f61c1dc4679c7b3 
大湾区卫视(B),P2p://generationnexxxt.com:19806/eaf180a6f2b44f4bb6b780e39e431f4b 
新视觉体育(B),P2p://generationnexxxt.com:19806/387fd2fee8ce4ced972cd7be0f1fc77a 
CCTV1(B),P2p://generationnexxxt.com:19806/1a50835e80564ba8ae28fce9bb7f228f 
CHC高清电影(B),P2p://generationnexxxt.com:19806/bc7bf77f1cb5401389500427f060caa1 
CHC家庭影院(B),P2p://generationnexxxt.com:19806/53491943aa934355b381bc8684bc4fc2 
CHC动作电影(B),P2p://generationnexxxt.com:19806/ab40a3bbbef244a1b4c8c0f841f0561f 
浙江卫视(B),P2p://generationnexxxt.com:19806/b4518016c79d45f38a27eeafb3309925 
重温经典频道,P2p://generationnexxxt.com:19806/65fa5e2600039eda2a43168726d80618 
港台电视31,P2p://generationnexxxt.com:19806/e4b56cb972e940ee8be694602294d242 
港台电视32,P2p://generationnexxxt.com:19806/9c0a161f9c59476584fe4d8effc125b6 
HOY TV,P2p://generationnexxxt.com:19806/10c18372b612479086c1f259245543ff 
﻿翡翠台(备),P2p://147.135.39.171:9906/66430d4f000d5d62b0b20b3f5bac56f2 
TVB Plus,P2p://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872 
无线新闻台(备),P2p://147.135.39.171:9906/66141a3d000c7a12f94c49ad085f4fe9 
TVB娱乐新闻台,P2p://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c 
无线新闻台,P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0 
PopC,P2p://generationnexxxt.com:19806/65b212f60006eae40fdd362b7ad67084 
ViuTVsix,P2p://generationnexxxt.com:19806/ba99e7a39d9c4e74bacc5de14f58dcf6 
ViuTV,P2p://generationnexxxt.com:19806/976916e8baee45a89d5e023224f7ab2b 
凤凰中文台,P2p://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f 
凤凰资讯台,P2p://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64 
凤凰香港台,P2p://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2 
TVB星河,P2p://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777 
澳门-MACAU,P2p://generationnexxxt.com:19806/f9ba8df6f9ed45789e882211735e6414 
澳门莲花,P2p://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b 
HKC 18,P2p://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e 
戏曲台,P2p://generationnexxxt.com:19806/4c3b3c3a6c8849c3aa0fc9938859e134 
翡翠台,P2p://147.135.39.171:9906/66430d4f000a06ccb0b20a650b4b5d65 
千禧经典台,P2p://generationnexxxt.com:19806/7953902b6e2b44619433077f60d943bf 
Thrill,P2p://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202 
明珠台,P2p://generationnexxxt.com:19806/9993262cc067418a983f0c7ec18adef9 
now财经台,P2p://generationnexxxt.com:19806/88f95058c046453a973e2540701ccb4e 
美亚电影台(粤语),P2p://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae 
18台,P2p://generationnexxxt.com:19806/8bf8f53c61944785b13817297101af20 
HOY资讯台,P2p://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337 
Hands Up,P2p://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa 
粤语片台,P2p://generationnexxxt.com:19806/3a44c9c92439443494b8ecff6fdb2336 
亚洲剧台,P2p://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24 
功夫台,P2p://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742 
now新闻台,P2p://generationnexxxt.com:19806/d7a5bbf5664945cc8589b36b8434d68d 
香港国际财经台,P2p://generationnexxxt.com:19806/6aa47af091b54d618d1513b1bc23b0b9 
黄金翡翠台,P2p://generationnexxxt.com:19806/f191e9ed633e4aaaa86f9442d0a84b9c 
PopC(B),P2p://generationnexxxt.com:19806/acf61c067b48468dbdf3ae976c322d1a 
翡翠台(B),P2p://generationnexxxt.com:19806/dfc2a1186231463482280994ab483bf6 
无线新闻台(B),P2p://generationnexxxt.com:19806/7c75f7f7880a46ff9f12a83e70005344 
now财经台(B),P2p://generationnexxxt.com:19806/3a492b41b36f45acab0b75396aadc32d 
TVB娱乐新闻台(B),P2p://generationnexxxt.com:19806/94c52f4f55a646f6825cff0b78316ae2 
明珠台(B),P2p://generationnexxxt.com:19806/fd4c4431a2204a20b5c7c67698592912 
香港国际财经台(B),P2p://generationnexxxt.com:19806/f3cb31dde1e040a4a30f89e8f95beea7 
TVB星河(B),P2p://generationnexxxt.com:19806/2dfd5ed435e841c1b6949346c2b58583 
澳门莲花(B),P2p://generationnexxxt.com:19806/35abc186b6194a4ca97a6d9f9d59e501 
澳门-MACAU(B),P2p://generationnexxxt.com:19806/ed4ff86efe2647dd8c6f6f91739dd9c9 
黄金翡翠台(B),P2p://generationnexxxt.com:19806/b48c731f5b514fb4973dd01db1d96851 
ViuTVsix(B),P2p://generationnexxxt.com:19806/4117b4e170014c2fbce73011cfaf066a 
now新闻台(B),P2p://generationnexxxt.com:19806/5c263253cf5241b1a155f0b1b85edea1 
TVB Plus(B),P2p://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d 
凤凰中文台(B),P2p://generationnexxxt.com:19806/65fd687c000dccf1362379174a9617fc 
凤凰资讯台(B),P2p://generationnexxxt.com:19806/65fd6d04000e7c8036352c8637e97c89 
beIN Sports,P2p://generationnexxxt.com:19806/eefa5931a750470d8a3267932e36c644 
TVB娱乐新闻台,P2p://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c 
TV1,P2p://generationnexxxt.com:19806/a3299ebd988b447992cf982df2ea7562 
TV2,P2p://generationnexxxt.com:19806/facbc81537924664aaf429b4e0faec17 
TV3,P2p://generationnexxxt.com:19806/6a00a0b3636340a4bc00626fedaa36f6 
NTV7,P2p://generationnexxxt.com:19806/7c0bb3dc5b304064809b7b4711d75ccc 
八度空间,P2p://generationnexxxt.com:19806/c1351c973d544fd9b9fcf34d36cc3ab1 
TV9,P2p://generationnexxxt.com:19806/cd4d90b0f1c84d33ae6ab4ebf09ce61a 
Astro Oasis HD,P2p://generationnexxxt.com:19806/ba94a812ece14f4484d550852d736644 
Al-Hijrah,P2p://generationnexxxt.com:19806/2bbbb59b7e4c44e1ac91c3a4e9fa222a 
SUN TV,P2p://generationnexxxt.com:19806/4bb094b241874180af9f61a56370ce35 
爱奇艺,P2p://generationnexxxt.com:19806/220100b4bf8a42b49b38d1152cf9ab84 
Astro小太阳,P2p://generationnexxxt.com:19806/b9014d57594d4cfdb87848d4b2610506 
Astro AEC(备),P2p://generationnexxxt.com:19806/0cd8ffd5742f43f2aba6b6bf8736641d 
天映频道,P2p://generationnexxxt.com:19806/65e1b0870000c6d7c9dccba555040378 
翡翠台(华丽台),P2p://generationnexxxt.com:19806/0485c5b3e68c43268b39c8e68b0e6244 
Astro AOD HD 311,P2p://generationnexxxt.com:19806/676d5767c17749f8950a81ed8681380a 
中天亚洲台,P2p://generationnexxxt.com:19806/7c932e1429374b358b547a75ebba7ca8 
TVB星河,P2p://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777 
天映经典,P2p://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200 
Astro欢喜台,P2p://generationnexxxt.com:19806/a2f732d447dc4c0b9e80417490de4e1d 
KBS World,P2p://generationnexxxt.com:19806/61432c16625e41d3b52570bb136f5054 
TVS,P2p://generationnexxxt.com:19806/18061f7a3a814916bebc76d2363b31e9 
tvN Movies HD,P2p://generationnexxxt.com:19806/c6e40b3dec3344909fc0ca9378a7f4c7 
Astro Awani,P2p://generationnexxxt.com:19806/35b5cce22fc04eb59b09311468ab603a 
CGTN,P2p://generationnexxxt.com:19806/a478d869f49148b09b5ad2ddfa73e36b 
BBC World News,P2p://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a 
CNBC,P2p://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd 
Bloomberg TV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780 
Astro Ceria,P2p://generationnexxxt.com:19806/65a60c7700089e76e0e3d6806c8b1e66 
Boomerang,P2p://generationnexxxt.com:19806/65619d3500003c6967236ef726ef1633 
KIX,P2p://generationnexxxt.com:19806/3f7be3ad31504c9fa358e3fe583fac0a 
HITS,P2p://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928 
Astro Arena,P2p://generationnexxxt.com:19806/65b216e7000a7ed40fec9c7d4f4b3c78 
Astro SuperSport,P2p://generationnexxxt.com:19806/8f8ad3ee6aa54ccbac64314553dfa1fa 
Astro SuperSport 2,P2p://generationnexxxt.com:19806/650d4fca00064e791dd4dbcd16fd08c0 
Astro SuperSport 3,P2p://generationnexxxt.com:19806/5b9b9986c20244908be60c3f18a3e435 
Astro SuperSport 4,P2p://generationnexxxt.com:19806/c7f1be20958243f68c943016c446501e 
beIN Sports 3,P2p://generationnexxxt.com:19806/65a52dc1000d76fbdd7dd8ab186b4afd 
WWE,P2p://generationnexxxt.com:19806/32e0838eeab84b3a96297dcceca27f5a 
Sky News,P2p://generationnexxxt.com:19806/f023e7189a5541b3a288267608b4836a 
八度空间(备),P2p://generationnexxxt.com:19806/34bef24c069e40779fb4b4c827e0051f 
SPOTV Stadia,P2p://generationnexxxt.com:19806/666ef3f00006fec9f1ac549c31b74664 
tvN,P2p://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7 
France24,P2p://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694 
SPOTV,P2p://generationnexxxt.com:19806/60ad67b765414b32882a24ce6c63808a 
Astro AEC,P2p://generationnexxxt.com:19806/77dec61f37164fb4b2d9813821f040b8 
Awesome TV,P2p://generationnexxxt.com:19806/3653aa8c401947d4882212e59c54bfba 
BOO,P2p://generationnexxxt.com:19806/72791d5b2d0847bdbd28aaee41af5537 
千禧经典台,P2p://generationnexxxt.com:19806/7953902b6e2b44619433077f60d943bf 
ABC Australia,P2p://generationnexxxt.com:19806/65159e6a0003ce6d3e47fc21533740b0 
Eurosport HD,P2p://generationnexxxt.com:19806/65159769000b9a153e2ca23c14c042d2 
Star Vijay,P2p://generationnexxxt.com:19806/9ae9ad5dd9884ef5b30d006572db2572 
Zee Tamil,P2p://generationnexxxt.com:19806/65a60dec0007945de0e9874a4d685350 
TVBS亚洲,P2p://generationnexxxt.com:19806/5459e179cc3b4ea49e5b6ed6a4f298c9 
HITS Movies,P2p://generationnexxxt.com:19806/72b44f288c8c4c5baa031ec11d9e0e35 
beIN Sports 2,P2p://generationnexxxt.com:19806/65619d35000372e967236fc35ab64b39 
Berita RTM,P2p://generationnexxxt.com:19806/da7e362a8d2e40b3bbe02f430a39fc0e 
Golf Channel,P2p://generationnexxxt.com:19806/65619e930003f0fc6728c71226a25f2d 
TV Okey,P2p://generationnexxxt.com:19806/c393e305d0034cb383ed076f9f711f1a 
Boomerang(B),P2p://generationnexxxt.com:19806/45f849d284af44fb80815dc8faa555d0 
Golf Channel(B),P2p://generationnexxxt.com:19806/f525ac536b9740f1be9aa0e15eebdd74 
beIN Sports 2(B),P2p://generationnexxxt.com:19806/54acc624548a4ac1be80ee2ae0ad2f03 
TVB娱乐新闻台(B),P2p://generationnexxxt.com:19806/94c52f4f55a646f6825cff0b78316ae2 
Astro AOD HD 311(B),P2p://generationnexxxt.com:19806/5039f17fc72347a09ce0514dd1c6b9b3 
TVB星河(B),P2p://generationnexxxt.com:19806/2dfd5ed435e841c1b6949346c2b58583 
BBC World News(B),P2p://generationnexxxt.com:19806/323c575f4f694f739cd9f7a945075cef 
TV9(B),P2p://generationnexxxt.com:19806/f3302a1f09b24a71ac71ba6c01fa993e 
TV3(B),P2p://generationnexxxt.com:19806/af9c201f3aea41e99078e10a6240fcd4 
tvN Movies HD(B),P2p://generationnexxxt.com:19806/562aa415c1594f8690597144cf976250 
beIN Sports,P2p://generationnexxxt.com:19806/eefa5931a750470d8a3267932e36c644 
HGTV居家乐活频道,P2p://generationnexxxt.com:19806/84613e96237545769558cc572e6d1ab0 
中天亚洲台,P2p://generationnexxxt.com:19806/7c932e1429374b358b547a75ebba7ca8 
天映经典,P2p://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200 
KBS World,P2p://generationnexxxt.com:19806/61432c16625e41d3b52570bb136f5054 
CGTN,P2p://generationnexxxt.com:19806/a478d869f49148b09b5ad2ddfa73e36b 
CNBC,P2p://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd 
Bloomberg TV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780 
HITS,P2p://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928 
beIN Sports 3,P2p://generationnexxxt.com:19806/65a52dc1000d76fbdd7dd8ab186b4afd 
Mediacorp 5,P2p://generationnexxxt.com:19806/7ecf2b27c2554eef87bb4b3603e82a4f 
Mediacorp 8,P2p://generationnexxxt.com:19806/02b0b2bfe7974369b811f418dcd4eddf 
Suria,P2p://generationnexxxt.com:19806/9ea5cf9604c545c88d5a634f5450204b 
Vasantham,P2p://generationnexxxt.com:19806/c59b3a242b644ec2ba2d3398ad14189b 
CNA,P2p://generationnexxxt.com:19806/52b67f21b37b4764a87c33dd46844fdb 
Mediacorp U,P2p://generationnexxxt.com:19806/1c7cdb0005764374ab173154f8418848 
Euronews,P2p://generationnexxxt.com:19806/5b3289dff2154e2c8e166cc3f081f326 
Fight Sports,P2p://generationnexxxt.com:19806/7375a5f151c047b294a8e8c6ddad178d 
GEM,P2p://generationnexxxt.com:19806/76f6e10887894d07bd5b225cc895e2a5 
Fox News,P2p://generationnexxxt.com:19806/e9305a82b75c42f5901c0594e063e999 
东森亚洲卫视,P2p://generationnexxxt.com:19806/8a43d9cb067b47aaa8fd5f550930be0c 
Thrill,P2p://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202 
TVBS亚洲,P2p://generationnexxxt.com:19806/5459e179cc3b4ea49e5b6ed6a4f298c9 
NBA,P2p://generationnexxxt.com:19806/65159b8e000aa81c3e3cd2861b6b31f1 
Fox News(B),P2p://generationnexxxt.com:19806/f995b6bf60d241828966663608f77e2b 
Mediacorp U(B),P2p://generationnexxxt.com:19806/bcf807b5e6e549b4aa970c8f1c160a5b 
Mediacorp 8(B),P2p://generationnexxxt.com:19806/009ed3c76b6e4a0cb514213b944e3b1b 
NHK-G综合,P2p://generationnexxxt.com:19806/810050ee3b224cffbff84c07e53c499a 
NHK-E教育,P2p://generationnexxxt.com:19806/797e091247a14ad2a918c9cb2e95cca3 
日本テレビ,P2p://generationnexxxt.com:19806/e83c93ef5c914ed3826fe7856b81acf0 
TBSテレビ,P2p://generationnexxxt.com:19806/9376bfbc1275463dadf7d89cf5eebf6c 
テレビ東京,P2p://generationnexxxt.com:19806/df391d094cf243bda2d71eea2543f6a3 
フジテレビ,P2p://generationnexxxt.com:19806/54dd404db8674941a08958b36acf24a7 
読売テレビ,P2p://generationnexxxt.com:19806/67e4cf369c3041ae9df1aca8b83fecf8 
関西テレビ,P2p://generationnexxxt.com:19806/bfb58a0f01504914883d882ee3082053 
KBS京都,P2p://generationnexxxt.com:19806/729ad31db2414a458905bbadb735bbae 
毎日放送,P2p://generationnexxxt.com:19806/ccac43e2944e468b91bcba848d34c3fd 
朝日放送,P2p://generationnexxxt.com:19806/b9fd3c1349444e5d8e73b51b2fd298f9 
テレビ大阪,P2p://generationnexxxt.com:19806/ad58b2a5a3554960a7cab3825097b6e6 
BS-1,P2p://generationnexxxt.com:19806/bb73b7a100954eb0a941586c172b75da 
BS日テレ,P2p://generationnexxxt.com:19806/15653a24109f412d8c13623fe3d8cbce 
BS朝日,P2p://generationnexxxt.com:19806/823835bf82b648b7b949cd6b10b9465f 
BS-TBS,P2p://generationnexxxt.com:19806/3158a94fbe3c43d0938fdbb5c727e3d7 
BS11,P2p://generationnexxxt.com:19806/a4be116db92743e1ac8dc4d6a86ebed1 
BSフジ,P2p://generationnexxxt.com:19806/ecd5225855164918853748cdf29fa61a 
WOWOWプライム,P2p://generationnexxxt.com:19806/b6120a213ab04f9f830e9435530eb905 
WOWOWライブ,P2p://generationnexxxt.com:19806/ff616330600e438d97cf03101ae7c3a1 
WOWOWシネマ,P2p://generationnexxxt.com:19806/e30a2709ee2c492495621bdd54db7294 
スター・チャンネル1,P2p://generationnexxxt.com:19806/8869813c1bfc46b3ba00e21e2cb35474 
スター・チャンネル2,P2p://generationnexxxt.com:19806/0293a4ec77f745f4be8700e6f3d8830f 
スター・チャンネル3,P2p://generationnexxxt.com:19806/0a8db2b6767948c1b4e1e7b86ac4c658 
BSアニマックス,P2p://generationnexxxt.com:19806/242df12175db458eaa4b56885dfe1ee3 
J Sports 1,P2p://generationnexxxt.com:19806/3bf47ad3b3514230bd24efe7178aee5e 
J Sports 2,P2p://generationnexxxt.com:19806/1dec0300cce54ba5853fd5aadc349595 
J Sports 3,P2p://generationnexxxt.com:19806/1a9fd30d67f8480490d1fe07440658b5 
J Sports 4,P2p://generationnexxxt.com:19806/f7915841f9c04692b3c336849b8ed00c 
Green Channel,P2p://generationnexxxt.com:19806/9a0e8e3bc32341738cd921467307e93e 
ゴルフネットワークHD,P2p://generationnexxxt.com:19806/df0994ae49fd4d138304ebcd700a9d1c 
時代劇専門チャンネル,P2p://generationnexxxt.com:19806/aaa4c8da4b0f4146a58012b64a9d1c06 
Music Japan TV,P2p://generationnexxxt.com:19806/7bbfd7a0233d4861943f8488dc21e075 
キッズステーションHD,P2p://generationnexxxt.com:19806/434d7c2079e341609cba49f816c81cf5 
ディスカバリーチャンネル,P2p://generationnexxxt.com:19806/c198ef50712d485d95ebf9c20935cfdb 
ナショナルジオグラフィック,P2p://generationnexxxt.com:19806/415d6f2939a74d34b80a151a959b1733 
日テレNEWS 24,P2p://generationnexxxt.com:19806/c7154b60dd934b43a1e42a0fc1b38734 
旅チャンネル,P2p://generationnexxxt.com:19806/bab71e3fb519479ea64543d006b8089f 
Arirang,P2p://generationnexxxt.com:19806/853704c2f9a442e7a1532038f14d8d00 
KBS1,P2p://generationnexxxt.com:19806/28676e413f2a477ababeae97e87ef855 
KBS2,P2p://generationnexxxt.com:19806/fa378d3829f643d2a87c4c754bbae507 
KBS Drama,P2p://generationnexxxt.com:19806/10263d570592484e864bf42334ba5a2f 
KBS Joy,P2p://generationnexxxt.com:19806/0a9a842f13284e848e7aa72af382c176 
SBS,P2p://generationnexxxt.com:19806/c8f25b3b0185407792640de06e8781df 
SBS Biz,P2p://generationnexxxt.com:19806/a99ade867d304779a5ac84ab89228575 
JTBC,P2p://generationnexxxt.com:19806/4e234cda667b42a8bc3081db3b08bfce 
EBS,P2p://generationnexxxt.com:19806/257252e5e0f749beb160af97e36d15d1 
YTN,P2p://generationnexxxt.com:19806/37e575278e574bc9a9fc598c733de125 
