📺电视直播,#genre#
CCTV4-国际,http://116.9.204.242:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5-体育,http://116.9.204.242:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6-电影,http://116.9.204.242:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7-军农,http://116.9.204.242:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8-电视剧,http://116.9.204.242:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9-纪录,http://116.9.204.242:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10-科教,http://116.9.204.242:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11-戏曲,http://116.9.204.242:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12-社会与法,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13-新闻,http://116.9.204.242:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14-少儿,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15-音乐,http://116.9.204.242:9901/tsfile/live/0015_1.m3u8?key=txiptv
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv
广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8?key=txiptv
广西公共,http://116.9.204.242:9901/tsfile/live/1003_1.m3u8?key=txiptv
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv
浙江卫视,http://116.9.204.242:9901/tsfile/live/0122_2.m3u8?key=txiptv
北京卫视,http://116.9.204.242:9901/tsfile/live/0122_1.m3u8?key=txiptv
湖南卫视,http://116.9.204.242:9901/tsfile/live/0128_1.m3u8?key=txiptv
江苏卫视,http://116.9.204.242:9901/tsfile/live/0127_1.m3u8?key=txiptv
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8?key=txiptv
广西旅游,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8?key=txiptv






























































🌍广西电信,#genre#
CCTV-2,http://219.159.147.195:9901/tsfile/live/1019_1.m3u8?key=txiptv
CCTV-3,http://219.159.147.195:9901/tsfile/live/1004_1.m3u8?key=txiptv
CCTV-4,http://219.159.147.195:9901/tsfile/live/1005_1.m3u8?key=txiptv
CCTV-5,http://219.159.147.195:9901/tsfile/live/1006_1.m3u8?key=txiptv
CCTV-6,http://219.159.147.195:9901/tsfile/live/1008_1.m3u8?key=txiptv
CCTV-7,http://219.159.147.195:9901/tsfile/live/1009_1.m3u8?key=txiptv
CCTV-8,http://219.159.147.195:9901/tsfile/live/1010_1.m3u8?key=txiptv
CCTV-9,http://219.159.147.195:9901/tsfile/live/1011_1.m3u8?key=txiptv
CCTV-12,http://219.159.147.195:9901/tsfile/live/1014_1.m3u8?key=txiptv
CCTV-新闻,http://219.159.147.195:9901/tsfile/live/1015_1.m3u8?key=txiptv
CCTV-少儿,http://219.159.147.195:9901/tsfile/live/1020_1.m3u8?key=txiptv
CCTV-音乐,http://219.159.147.195:9901/tsfile/live/1021_1.m3u8?key=txiptv
CCTV-17,http://219.159.147.195:9901/tsfile/live/1022_1.m3u8?key=txiptv
东方卫视,http://219.159.147.195:9901/tsfile/live/1023_1.m3u8?key=txiptv
北京卫视,http://219.159.147.195:9901/tsfile/live/1024_1.m3u8?key=txiptv
浙江卫视,http://219.159.147.195:9901/tsfile/live/1025_1.m3u8?key=txiptv
湖南卫视,http://219.159.147.195:9901/tsfile/live/1026_1.m3u8?key=txiptv
江苏卫视,http://219.159.147.195:9901/tsfile/live/1016_1.m3u8?key=txiptv
辽宁卫视,http://219.159.147.195:9901/tsfile/live/1017_1.m3u8?key=txiptv
广东卫视,http://219.159.147.195:9901/tsfile/live/1018_1.m3u8?key=txiptv
江西卫视,http://219.159.147.195:9901/tsfile/live/1028_1.m3u8?key=txiptv
山东卫视,http://219.159.147.195:9901/tsfile/live/1029_1.m3u8?key=txiptv
深圳卫视,http://219.159.147.195:9901/tsfile/live/1030_1.m3u8?key=txiptv
湖北卫视,http://219.159.147.195:9901/tsfile/live/1031_1.m3u8?key=txiptv
东南卫视,http://219.159.147.195:9901/tsfile/live/1032_1.m3u8?key=txiptv
四川卫视,http://219.159.147.195:9901/tsfile/live/1033_1.m3u8?key=txiptv
河南卫视,http://219.159.147.195:9901/tsfile/live/1034_1.m3u8?key=txiptv
河北卫视,http://219.159.147.195:9901/tsfile/live/1035_1.m3u8?key=txiptv
天津卫视,http://219.159.147.195:9901/tsfile/live/1037_1.m3u8?key=txiptv
天等台,http://219.159.147.195:9901/tsfile/live/1000_1.m3u8?key=txiptv
崇左综合,http://219.159.147.195:9901/tsfile/live/1001_1.m3u8?key=txiptv
广西卫视,http://219.159.147.195:9901/tsfile/live/1002_1.m3u8?key=txiptv



























🌍广西高清,#genre#
珠江台高清电信,http://171.110.10.10:8181/tsfile/live/1000_1.m3u8?key=txiptv
广东体育广电,http://171.110.10.10:8181/tsfile/live/1001_1.m3u8?key=txiptv
广东科教高清电信,http://171.110.10.10:8181/tsfile/live/1003_1.m3u8?key=txiptv
岭南戏曲高清dx,http://171.110.10.10:8181/tsfile/live/1005_1.m3u8?key=txiptv
南方卫视高清dx,http://171.110.10.10:8181/tsfile/live/1002_1.m3u8?key=txiptv
广东嘉佳卡通dx,http://171.110.10.10:8181/tsfile/live/1006_1.m3u8?key=txiptv
广东新闻高清dx,http://171.110.10.10:8181/tsfile/live/1004_1.m3u8?key=txiptv
广东公共高清dx,http://171.110.10.10:8181/tsfile/live/1007_1.m3u8?key=txiptv
广东影视高清dx,http://171.110.10.10:8181/tsfile/live/1008_1.m3u8?key=txiptv
广东少儿高清dx,http://171.110.10.10:8181/tsfile/live/1009_1.m3u8?key=txiptv
广东体育-高清,http://171.110.10.10:8181/tsfile/live/1010_1.m3u8?key=txiptv
CCTV5高清,http://171.110.10.10:8181/tsfile/live/1016_1.m3u8?key=txiptv
CCTV6高清,http://171.110.10.10:8181/tsfile/live/1017_1.m3u8?key=txiptv
CCTV8高清,http://171.110.10.10:8181/tsfile/live/1019_1.m3u8?key=txiptv
CCTV14高清,http://171.110.10.10:8181/tsfile/live/1026_1.m3u8?key=txiptv
CCTV15高清,http://171.110.10.10:8181/tsfile/live/1025_1.m3u8?key=txiptv
CCTV5+高清,http://171.110.10.10:8181/tsfile/live/1028_1.m3u8?key=txiptv
CCTV17高清,http://171.110.10.10:8181/tsfile/live/1029_1.m3u8?key=txiptv
广西卫视高清,http://171.110.10.10:8181/tsfile/live/1030_1.m3u8?key=txiptv
广东卫视高清,http://171.110.10.10:8181/tsfile/live/1031_1.m3u8?key=txiptv
东方卫视高清,http://171.110.10.10:8181/tsfile/live/1033_1.m3u8?key=txiptv
深圳卫视高清LT,http://171.110.10.10:8181/tsfile/live/1036_1.m3u8?key=txiptv
天津卫视高清LT,http://171.110.10.10:8181/tsfile/live/1037_1.m3u8?key=txiptv
湖北卫视高清LT,http://171.110.10.10:8181/tsfile/live/1038_1.m3u8?key=txiptv
山东卫视高清LT,http://171.110.10.10:8181/tsfile/live/1039_1.m3u8?key=txiptv
黑龙江卫视高清,http://171.110.10.10:8181/tsfile/live/1040_1.m3u8?key=txiptv
河北卫视高清,http://171.110.10.10:8181/tsfile/live/1041_1.m3u8?key=txiptv
贵州卫视高清,http://171.110.10.10:8181/tsfile/live/1042_1.m3u8?key=txiptv
东南卫视高清,http://171.110.10.10:8181/tsfile/live/1043_1.m3u8?key=txiptv
辽宁卫视高清-lt,http://171.110.10.10:8181/tsfile/live/1044_1.m3u8?key=txiptv
安徽卫视高清-lt,http://171.110.10.10:8181/tsfile/live/1045_1.m3u8?key=txiptv
四川卫视高清,http://171.110.10.10:8181/tsfile/live/1048_1.m3u8?key=txiptv
广西综艺高清,http://171.110.10.10:8181/tsfile/live/1049_1.m3u8?key=txiptv
重庆卫视高清,http://171.110.10.10:8181/tsfile/live/1050_1.m3u8?key=txiptv
中国教育一套高清,http://171.110.10.10:8181/tsfile/live/1055_1.m3u8?key=txiptv
上海纪实高清,http://171.110.10.10:8181/tsfile/live/1058_1.m3u8?key=txiptv
吉林卫视高清,http://171.110.10.10:8181/tsfile/live/1059_1.m3u8?key=txiptv
珠江台高清-LT,http://171.110.10.10:8181/tsfile/live/1060_1.m3u8?key=txiptv
动作电影高清,http://171.110.10.10:8181/tsfile/live/1066_1.m3u8?key=txiptv
CHC高清电影,http://171.110.10.10:8181/tsfile/live/1067_1.m3u8?key=txiptv
爱上4K-g,http://171.110.10.10:8181/tsfile/live/1068_1.m3u8?key=txiptv
茂名综合高清-g,http://171.110.10.10:8181/tsfile/live/1070_1.m3u8?key=txiptv
茂名公共高清-g,http://171.110.10.10:8181/tsfile/live/1071_1.m3u8?key=txiptv
海南卫视高清-g,http://171.110.10.10:8181/tsfile/live/1072_1.m3u8?key=txiptv
XF本港台（珠江）,http://171.110.10.10:8181/tsfile/live/1073_1.m3u8?key=txiptv
XF牛哥台,http://171.110.10.10:8181/tsfile/live/1074_1.m3u8?key=txiptv
XF有线电的高娱乐1,http://171.110.10.10:8181/tsfile/live/1075_1.m3u8?key=txiptv
XF有线电视娱乐2,http://171.110.10.10:8181/tsfile/live/1076_1.m3u8?key=txiptv
XF玉林台,http://171.110.10.10:8181/tsfile/live/1077_1.m3u8?key=txiptv
XF北流台,http://171.110.10.10:8181/tsfile/live/1078_1.m3u8?key=txiptv
早期教育高清-g,http://171.110.10.10:8181/tsfile/live/1079_1.m3u8?key=txiptv
XF有线电视娱乐3,http://171.110.10.10:8181/tsfile/live/1080_1.m3u8?key=txiptv
XF有线电影,http://171.110.10.10:8181/tsfile/live/1081_1.m3u8?key=txiptv
XF凤凰资讯高清,http://171.110.10.10:8181/tsfile/live/1082_1.m3u8?key=txiptv
XF凤凰中文高清,http://171.110.10.10:8181/tsfile/live/1083_1.m3u8?key=txiptv
XF凤凰香港高清,http://171.110.10.10:8181/tsfile/live/1084_1.m3u8?key=txiptv
XF星空卫视,http://171.110.10.10:8181/tsfile/live/1085_1.m3u8?key=txiptv
XF广州台,http://171.110.10.10:8181/tsfile/live/1086_1.m3u8?key=txiptv
云南卫视高清-g,http://171.110.10.10:8181/tsfile/live/1092_1.m3u8?key=txiptv
CGTN高清-g,http://171.110.10.10:8181/tsfile/live/1087_1.m3u8?key=txiptv
兵器科技-高清,http://171.110.10.10:8181/tsfile/live/1098_1.m3u8?key=txiptv
电视指南-高清,http://171.110.10.10:8181/tsfile/live/1099_1.m3u8?key=txiptv
风云足球-高清,http://171.110.10.10:8181/tsfile/live/1100_1.m3u8?key=txiptv
央视台球-高清,http://171.110.10.10:8181/tsfile/live/1101_1.m3u8?key=txiptv
高尔夫网球-高清,http://171.110.10.10:8181/tsfile/live/1102_1.m3u8?key=txiptv
女性时尚-高清,http://171.110.10.10:8181/tsfile/live/1103_1.m3u8?key=txiptv
世界地理-高清,http://171.110.10.10:8181/tsfile/live/1104_1.m3u8?key=txiptv
怀旧剧场-高清,http://171.110.10.10:8181/tsfile/live/1105_1.m3u8?key=txiptv
风云剧场-高清,http://171.110.10.10:8181/tsfile/live/1106_1.m3u8?key=txiptv
央视精品-高清,http://171.110.10.10:8181/tsfile/live/1107_1.m3u8?key=txiptv
第一剧场-高清,http://171.110.10.10:8181/tsfile/live/1108_1.m3u8?key=txiptv
风云音乐-高清,http://171.110.10.10:8181/tsfile/live/1110_1.m3u8?key=txiptv
深圳电视剧-高清,http://171.110.10.10:8181/tsfile/live/1113_1.m3u8?key=txiptv
少儿动画,http://171.110.10.10:8181/tsfile/live/1089_1.m3u8?key=txiptv
北京卡酷,http://171.110.10.10:8181/tsfile/live/1091_1.m3u8?key=txiptv
金鹰卡通,http://171.110.10.10:8181/tsfile/live/1093_1.m3u8?key=txiptv
炫动卡通,http://171.110.10.10:8181/tsfile/live/1095_1.m3u8?key=txiptv
CCTV13高清,http://171.110.10.10:8181/tsfile/live/1024_1.m3u8?key=txiptv
CCTV7-军农,http://171.110.10.10:8181/tsfile/live/0007_1.m3u8?key=txiptv
CCTV10高清,http://171.110.10.10:8181/tsfile/live/0010_1.m3u8?key=txiptv
CCTV12高清,http://171.110.10.10:8181/tsfile/live/0012_1.m3u8?key=txiptv
中国足协杯,http://171.110.10.10:8181/tsfile/live/1021_1.m3u8?key=txiptv
河南卫视高清,http://171.110.10.10:8181/tsfile/live/1015_1.m3u8?key=txiptv
CCTV3高清,http://171.110.10.10:8181/tsfile/live/1014_1.m3u8?key=txiptv
体育赛事高清,http://171.110.10.10:8181/tsfile/live/1061_1.m3u8?key=txiptv
CCTV11高清,http://171.110.10.10:8181/tsfile/live/1022_1.m3u8?key=txiptv
先锋乒羽,http://171.110.10.10:8181/tsfile/live/1064_1.m3u8?key=txiptv
新动漫,http://171.110.10.10:8181/tsfile/live/1063_1.m3u8?key=txiptv
家庭影院高清,http://171.110.10.10:8181/tsfile/live/1056_1.m3u8?key=txiptv
江西卫视高清,http://171.110.10.10:8181/tsfile/live/1047_1.m3u8?key=txiptv
甘肃卫视高清,http://171.110.10.10:8181/tsfile/live/1046_1.m3u8?key=txiptv
内蒙古卫视,http://171.110.10.10:8181/tsfile/live/0109_1.m3u8?key=txiptv
广西影视高清,http://171.110.10.10:8181/tsfile/live/1054_1.m3u8?key=txiptv
CCTV4-国际,http://171.110.10.10:8181/tsfile/live/0004_1.m3u8?key=txiptv
CCTV2高清,http://171.110.10.10:8181/tsfile/live/1013_1.m3u8?key=txiptv
广西科技,http://171.110.10.10:8181/tsfile/live/1018_1.m3u8?key=txiptv
CCTV1高清,http://171.110.10.10:8181/tsfile/live/1012_1.m3u8?key=txiptv
江苏卫视高清,http://171.110.10.10:8181/tsfile/live/1011_1.m3u8?key=txiptv
北京卫视高清,http://171.110.10.10:8181/tsfile/live/1027_1.m3u8?key=txiptv
中国气象,http://171.110.10.10:8181/tsfile/live/1137_1.m3u8?key=txiptv
西藏卫视,http://171.110.10.10:8181/tsfile/live/0111_1.m3u8?key=txiptv
新疆卫视,http://171.110.10.10:8181/tsfile/live/0110_1.m3u8?key=txiptv
CCTV9高清,http://171.110.10.10:8181/tsfile/live/1020_1.m3u8?key=txiptv
浙江卫视高清,http://171.110.10.10:8181/tsfile/live/1034_1.m3u8?key=txiptv
湖南卫视高清,http://171.110.10.10:8181/tsfile/live/1032_1.m3u8?key=txiptv
广西都市高清,http://171.110.10.10:8181/tsfile/live/1051_1.m3u8?key=txiptv
广西新闻高清,http://171.110.10.10:8181/tsfile/live/1052_1.m3u8?key=txiptv



























🌍四川电信,#genre#
CCTV-1,http://118.122.2.29:9999/hls/1/index.m3u8
CCTV-2,http://118.122.2.29:9999/hls/2/index.m3u8
CCTV-3,http://118.122.2.29:9999/hls/3/index.m3u8
CCTV-4,http://118.122.2.29:9999/hls/4/index.m3u8
CCTV-5,http://118.122.2.29:9999/hls/5/index.m3u8
CCTV-6,http://118.122.2.29:9999/hls/6/index.m3u8
CCTV-7,http://118.122.2.29:9999/hls/7/index.m3u8
CCTV-8,http://118.122.2.29:9999/hls/8/index.m3u8
CCTV-9,http://118.122.2.29:9999/hls/9/index.m3u8
CCTV-10,http://118.122.2.29:9999/hls/10/index.m3u8
CCTV-11,http://118.122.2.29:9999/hls/11/index.m3u8
CCTV-12,http://118.122.2.29:9999/hls/12/index.m3u8
CCTV-13,http://118.122.2.29:9999/hls/13/index.m3u8
CCTV-14,http://118.122.2.29:9999/hls/14/index.m3u8
CCTV-15,http://118.122.2.29:9999/hls/15/index.m3u8
CCTV-16,http://118.122.2.29:9999/hls/16/index.m3u8
广东卫视,http://118.122.2.29:9999/hls/25/index.m3u8
山东卫视,http://118.122.2.29:9999/hls/26/index.m3u8
江西卫视,http://118.122.2.29:9999/hls/28/index.m3u8
东南卫视,http://118.122.2.29:9999/hls/29/index.m3u8
黑龙江卫视,http://118.122.2.29:9999/hls/30/index.m3u8
重庆卫视,http://118.122.2.29:9999/hls/31/index.m3u8
贵州卫视,http://118.122.2.29:9999/hls/32/index.m3u8
湖北卫视,http://118.122.2.29:9999/hls/33/index.m3u8
河北卫视,http://118.122.2.29:9999/hls/34/index.m3u8
辽宁卫视,http://118.122.2.29:9999/hls/35/index.m3u8
河南卫视,http://118.122.2.29:9999/hls/36/index.m3u8
广西卫视,http://118.122.2.29:9999/hls/37/index.m3u8
康巴卫视,http://118.122.2.29:9999/hls/39/index.m3u8
山西卫视,http://118.122.2.29:9999/hls/40/index.m3u8
陕西卫视,http://118.122.2.29:9999/hls/41/index.m3u8
内蒙古卫视,http://118.122.2.29:9999/hls/42/index.m3u8
青海卫视,http://118.122.2.29:9999/hls/43/index.m3u8
宁夏卫视,http://118.122.2.29:9999/hls/44/index.m3u8
西藏卫视,http://118.122.2.29:9999/hls/45/index.m3u8
新疆卫视,http://118.122.2.29:9999/hls/46/index.m3u8
彝语综合,http://118.122.2.29:9999/hls/47/index.m3u8
海南卫视,http://118.122.2.29:9999/hls/48/index.m3u8
峨眉电影,http://118.122.2.29:9999/hls/49/index.m3u8
金鹰卡通,http://118.122.2.29:9999/hls/50/index.m3u8
凉山新闻,http://118.122.2.29:9999/hls/51/index.m3u8
四川文化旅游,http://118.122.2.29:9999/hls/52/index.m3u8
四川影视文化,http://118.122.2.29:9999/hls/53/index.m3u8
四川科教,http://118.122.2.29:9999/hls/54/index.m3u8
四川乡村,http://118.122.2.29:9999/hls/55/index.m3u8
炫动卡通,http://118.122.2.29:9999/hls/56/index.m3u8
上海纪实,http://118.122.2.29:9999/hls/57/index.m3u8
金鹰纪实,http://118.122.2.29:9999/hls/58/index.m3u8
华语电影,http://118.122.2.29:9999/hls/59/index.m3u8
全球大片,http://118.122.2.29:9999/hls/60/index.m3u8

























🌍湖南电信,#genre#
CCTV1高清,http://113.240.177.236:8082/hls/1/index.m3u8
CCTV2高清,http://113.240.177.236:8082/hls/2/index.m3u8
CCTV3高清,http://113.240.177.236:8082/hls/3/index.m3u8
CCTV5高清,http://113.240.177.236:8082/hls/5/index.m3u8
CCTV6高清,http://113.240.177.236:8082/hls/7/index.m3u8
CCTV7高清,http://113.240.177.236:8082/hls/8/index.m3u8
CCTV-8高清,http://113.240.177.236:8082/hls/9/index.m3u8
CCTV-9高清,http://113.240.177.236:8082/hls/10/index.m3u8
CCTV10高清,http://113.240.177.236:8082/hls/11/index.m3u8
CCTV11高清,http://113.240.177.236:8082/hls/12/index.m3u8
CCTV12高清,http://113.240.177.236:8082/hls/13/index.m3u8
CCTV14高清,http://113.240.177.236:8082/hls/15/index.m3u8
CCTV15高清,http://113.240.177.236:8082/hls/16/index.m3u8
CCTV5+高清,http://113.240.177.236:8082/hls/6/index.m3u8
湖南卫视,http://113.240.177.236:8082/hls/17/index.m3u8
湖南电影高清,http://113.240.177.236:8082/hls/18/index.m3u8
湖南公共高清,http://113.240.177.236:8082/hls/19/index.m3u8
湖南娱乐高清,http://113.240.177.236:8082/hls/20/index.m3u8
江苏卫视,http://113.240.177.236:8082/hls/21/index.m3u8
浙江卫视,http://113.240.177.236:8082/hls/22/index.m3u8
北京卫视,http://113.240.177.236:8082/hls/23/index.m3u8
广东卫视,http://113.240.177.236:8082/hls/24/index.m3u8
东方卫视,http://113.240.177.236:8082/hls/25/index.m3u8
天津卫视,http://113.240.177.236:8082/hls/26/index.m3u8
江西卫视,http://113.240.177.236:8082/hls/27/index.m3u8
深圳卫视,http://113.240.177.236:8082/hls/28/index.m3u8
辽宁卫视,http://113.240.177.236:8082/hls/29/index.m3u8
东南卫视,http://113.240.177.236:8082/hls/30/index.m3u8
海南卫视,http://113.240.177.236:8082/hls/31/index.m3u8
湖北卫视,http://113.240.177.236:8082/hls/32/index.m3u8
广西卫视,http://113.240.177.236:8082/hls/33/index.m3u8
山东卫视,http://113.240.177.236:8082/hls/34/index.m3u8
重庆卫视,http://113.240.177.236:8082/hls/35/index.m3u8
云南卫视,http://113.240.177.236:8082/hls/36/index.m3u8
河南卫视,http://113.240.177.236:8082/hls/37/index.m3u8
黑龙江卫视,http://113.240.177.236:8082/hls/38/index.m3u8
贵州卫视,http://113.240.177.236:8082/hls/39/index.m3u8
河北卫视,http://113.240.177.236:8082/hls/40/index.m3u8
吉林卫视,http://113.240.177.236:8082/hls/41/index.m3u8
陕西卫视,http://113.240.177.236:8082/hls/42/index.m3u8
山西卫视,http://113.240.177.236:8082/hls/43/index.m3u8
内蒙古卫视,http://113.240.177.236:8082/hls/44/index.m3u8
宁夏卫视,http://113.240.177.236:8082/hls/45/index.m3u8
西藏卫视,http://113.240.177.236:8082/hls/46/index.m3u8
新疆卫视,http://113.240.177.236:8082/hls/47/index.m3u8
甘肃卫视,http://113.240.177.236:8082/hls/48/index.m3u8



























🌍南宁电信,#genre#
天等台,http://219.159.147.195:9901/tsfile/live/1000_1.m3u8?key=txiptv
崇左综合,http://219.159.147.195:9901/tsfile/live/1001_1.m3u8?key=txiptv
广西卫视,http://219.159.147.195:9901/tsfile/live/1002_1.m3u8?key=txiptv
CCTV-2,http://219.159.147.195:9901/tsfile/live/1019_1.m3u8?key=txiptv
CCTV-3,http://219.159.147.195:9901/tsfile/live/1004_1.m3u8?key=txiptv
CCTV-4,http://219.159.147.195:9901/tsfile/live/1005_1.m3u8?key=txiptv
CCTV-5,http://219.159.147.195:9901/tsfile/live/1006_1.m3u8?key=txiptv
CCTV-6,http://219.159.147.195:9901/tsfile/live/1008_1.m3u8?key=txiptv
CCTV-7,http://219.159.147.195:9901/tsfile/live/1009_1.m3u8?key=txiptv
CCTV-8,http://219.159.147.195:9901/tsfile/live/1010_1.m3u8?key=txiptv
CCTV-9,http://219.159.147.195:9901/tsfile/live/1011_1.m3u8?key=txiptv
CCTV-12,http://219.159.147.195:9901/tsfile/live/1014_1.m3u8?key=txiptv
CCTV-新闻,http://219.159.147.195:9901/tsfile/live/1015_1.m3u8?key=txiptv
CCTV-少儿,http://219.159.147.195:9901/tsfile/live/1020_1.m3u8?key=txiptv
CCTV-音乐,http://219.159.147.195:9901/tsfile/live/1021_1.m3u8?key=txiptv
CCTV-17,http://219.159.147.195:9901/tsfile/live/1022_1.m3u8?key=txiptv
东方卫视,http://219.159.147.195:9901/tsfile/live/1023_1.m3u8?key=txiptv
北京卫视,http://219.159.147.195:9901/tsfile/live/1024_1.m3u8?key=txiptv
浙江卫视,http://219.159.147.195:9901/tsfile/live/1025_1.m3u8?key=txiptv
湖南卫视,http://219.159.147.195:9901/tsfile/live/1026_1.m3u8?key=txiptv
江苏卫视,http://219.159.147.195:9901/tsfile/live/1016_1.m3u8?key=txiptv
辽宁卫视,http://219.159.147.195:9901/tsfile/live/1017_1.m3u8?key=txiptv
广东卫视,http://219.159.147.195:9901/tsfile/live/1018_1.m3u8?key=txiptv
安徽卫视,http://219.159.147.195:9901/tsfile/live/1027_1.m3u8?key=txiptv
江西卫视,http://219.159.147.195:9901/tsfile/live/1028_1.m3u8?key=txiptv
山东卫视,http://219.159.147.195:9901/tsfile/live/1029_1.m3u8?key=txiptv
深圳卫视,http://219.159.147.195:9901/tsfile/live/1030_1.m3u8?key=txiptv
湖北卫视,http://219.159.147.195:9901/tsfile/live/1031_1.m3u8?key=txiptv
东南卫视,http://219.159.147.195:9901/tsfile/live/1032_1.m3u8?key=txiptv
